QuickDAQ Data
1/1/0001 12:00:00 AM
Notes:		
Sample Rate:	200	 Hz	
Measurement Type	Time Waveform	Time Waveform	Time Waveform	
Channel Name	DT9857E-16(00).Ain 1	DT9857E-16(00).Ain 2	DT9857E-16(00).Ain 3	
X Axis Units	Sec	Sec	Sec	
Y Axis Units	g	g	g	
Seconds	Real	Real	Real	
12.7250000000	 0.0212466717	-0.0308728218	-0.0506865978	
12.7300000000	 0.0267088413	-0.0188744068	-0.0421273708	
12.7350000000	 0.0186157227	 0.0019574165	-0.0166404247	
12.7400000000	 0.0036573410	 0.0186419487	 0.0153756142	
12.7450000000	-0.0066709518	 0.0293922424	 0.0495111942	
12.7500000000	-0.0062513351	 0.0435316563	 0.0685656071	
12.7550000000	 0.0017309189	 0.0582051277	 0.0629520416	
12.7600000000	 0.0255179405	 0.0633859634	 0.0477159023	
12.7650000000	 0.0575947762	 0.0623893738	 0.0326180458	
12.7700000000	 0.0768697262	 0.0642490387	 0.0149750710	
12.7750000000	 0.0819683075	 0.0682854652	 0.0073206425	
12.7800000000	 0.0804543495	 0.0689470768	 0.0176870823	
12.7850000000	 0.0625562668	 0.0698971748	 0.0358200073	
12.7900000000	 0.0382399559	 0.0740873814	 0.0542652607	
12.7950000000	 0.0181305408	 0.0746238232	 0.0727093220	
12.8000000000	 0.0057220459	 0.0679302216	 0.0759601593	
12.8050000000	 0.0087296963	 0.0571382046	 0.0642728806	
12.8100000000	 0.0229454041	 0.0468277931	 0.0419092178	
12.8150000000	 0.0367701054	 0.0331318378	 0.0066804886	
12.8200000000	 0.0453412533	 0.0210225582	-0.0185763836	
12.8250000000	 0.0457394123	 0.0095963478	-0.0261509418	
12.8300000000	 0.0274717808	-0.0040912628	-0.0219810009	
12.8350000000	-0.0024974346	-0.0088393688	-0.0096499920	
12.8400000000	-0.0301504135	-0.0130259991	 0.0076055527	
12.8450000000	-0.0520551205	-0.0246202946	 0.0152552128	
12.8500000000	-0.0584566593	-0.0358688831	 0.0121593475	
12.8550000000	-0.0501632690	-0.0443994999	-0.0046288967	
12.8600000000	-0.0398099422	-0.0561797619	-0.0338900089	
12.8650000000	-0.0250327587	-0.0657427311	-0.0598442554	
12.8700000000	-0.0160479546	-0.0712120533	-0.0709164143	
12.8750000000	-0.0194978714	-0.0775039196	-0.0735306740	
12.8800000000	-0.0315928459	-0.0757157803	-0.0623488426	
12.8850000000	-0.0481832027	-0.0684285164	-0.0417554379	
12.8900000000	-0.0633883476	-0.0643420219	-0.0231659412	
12.8950000000	-0.0701045990	-0.0591480732	-0.0055062771	
12.9000000000	-0.0622045994	-0.0513303280	-8.53539E-004	
12.9050000000	-0.0494468212	-0.0443708897	-0.0105440617	
12.9100000000	-0.0254750252	-0.0371515751	-0.0252354145	
12.9150000000	 8.38041E-004	-0.0286626816	-0.0350296497	
12.9200000000	 0.0194263458	-0.0215613842	-0.0395631790	
12.9250000000	 0.0275504589	-0.0100660324	-0.0315308571	
12.9300000000	 0.0227403641	 0.0080490112	-0.0116002560	
12.9350000000	 0.0104522705	 0.0219619274	 0.0153493881	
12.9400000000	 0.0015211105	 0.0330924988	 0.0448095798	
12.9450000000	-0.0016880035	 0.0454843044	 0.0624644756	
12.9500000000	 0.0051617622	 0.0553464890	 0.0607931614	
12.9550000000	 0.0247836113	 0.0606632233	 0.0485849380	
12.9600000000	 0.0503885746	 0.0614583492	 0.0329744816	
12.9650000000	 0.0703704357	 0.0619399548	 0.0159764290	
12.9700000000	 0.0766229630	 0.0639963150	 0.0107288361	
12.9750000000	 0.0751960278	 0.0650322437	 0.0166130066	
12.9800000000	 0.0586545467	 0.0668287277	 0.0332760811	
12.9850000000	 0.0375437737	 0.0693905354	 0.0512027740	
12.9900000000	 0.0176310539	 0.0696194172	 0.0657391548	
12.9950000000	 0.0069296360	 0.0641655922	 0.0700533390	
13.0000000000	 0.0121986866	 0.0527226925	 0.0597059727	
13.0050000000	 0.0210928917	 0.0430512428	 0.0370931625	
13.0100000000	 0.0332617760	 0.0318205357	 0.0057899952	
13.0150000000	 0.0402021408	 0.0179350376	-0.0144910812	
13.0200000000	 0.0373673439	 0.0044727325	-0.0232851505	
13.0250000000	 0.0198936462	-0.0062108040	-0.0208842754	
13.0300000000	-0.0068175793	-0.0116837025	-0.0114893913	
13.0350000000	-0.0305807590	-0.0208282471	 0.0010776520	
13.0400000000	-0.0488770008	-0.0297796726	 0.0075173378	
13.0450000000	-0.0550866127	-0.0400876999	 0.0046408176	
13.0500000000	-0.0522911549	-0.0488650799	-0.0112998486	
13.0550000000	-0.0423717499	-0.0580847263	-0.0339305401	
13.0600000000	-0.0290596485	-0.0661349297	-0.0537145138	
13.0650000000	-0.0220072269	-0.0711131096	-0.0661802292	
13.0700000000	-0.0213634968	-0.0736331940	-0.0681483746	
13.0750000000	-0.0293731689	-0.0705099106	-0.0582432747	
13.0800000000	-0.0420355797	-0.0654113293	-0.0412309170	
13.0850000000	-0.0552177429	-0.0579679012	-0.0224077702	
13.0900000000	-0.0607216358	-0.0510442257	-0.0050497055	
13.0950000000	-0.0556683540	-0.0452995300	-1.71661E-004	
13.1000000000	-0.0432050228	-0.0367128849	-0.0061655045	
13.1050000000	-0.0203692913	-0.0291550159	-0.0187778473	
13.1100000000	 0.0019967556	-0.0227081776	-0.0293588638	
13.1150000000	 0.0210392475	-0.0157797337	-0.0328207016	
13.1200000000	 0.0278830528	-0.0039112568	-0.0253760815	
13.1250000000	 0.0219607353	 0.0103497505	-0.0086402893	
13.1300000000	 0.0119948387	 0.0229132175	 0.0165235996	
13.1350000000	 0.0035810471	 0.0342381001	 0.0431311131	
13.1400000000	 0.0019371510	 0.0446414948	 0.0567173958	
13.1450000000	 0.0087928772	 0.0537967682	 0.0565969944	
13.1500000000	 0.0264716148	 0.0595307350	 0.0462436676	
13.1550000000	 0.0488090515	 0.0602710247	 0.0321924686	
13.1600000000	 0.0658130646	 0.0611460209	 0.0200557709	
13.1650000000	 0.0716638565	 0.0633907318	 0.0142467022	
13.1700000000	 0.0680840015	 0.0652885437	 0.0193524361	
13.1750000000	 0.0567102432	 0.0649499893	 0.0336730480	
13.1800000000	 0.0388491154	 0.0656437874	 0.0485694408	
13.1850000000	 0.0198280811	 0.0667035580	 0.0582587719	
13.1900000000	 0.0108385086	 0.0600707531	 0.0618684292	
13.1950000000	 0.0122344494	 0.0483453274	 0.0539600849	
13.2000000000	 0.0180077553	 0.0374495983	 0.0332689285	
13.2050000000	 0.0258278847	 0.0267469883	 0.0064861774	
13.2100000000	 0.0310313702	 0.0126051903	-0.0134706497	
13.2150000000	 0.0283217430	-0.0012564659	-0.0239765644	
13.2200000000	 0.0142502785	-0.0116729736	-0.0226068497	
13.2250000000	-0.0087475777	-0.0188982487	-0.0152790546	
13.2300000000	-0.0319063663	-0.0265347958	-0.0064992905	
13.2350000000	-0.0488853455	-0.0340974331	 0.0013470650	
13.2400000000	-0.0543761253	-0.0434768200	 6.55651E-005	
13.2450000000	-0.0525283813	-0.0512731075	-0.0133299828	
13.2500000000	-0.0422215462	-0.0570309162	-0.0328528881	
13.2550000000	-0.0296652317	-0.0634324551	-0.0509345531	
13.2600000000	-0.0215816498	-0.0679707527	-0.0616312027	
13.2650000000	-0.0204706192	-0.0685203075	-0.0621223450	
13.2700000000	-0.0274896622	-0.0644457340	-0.0527524948	
13.2750000000	-0.0389885902	-0.0590741634	-0.0375413895	
13.2800000000	-0.0489926338	-0.0523686409	-0.0190341473	
13.2850000000	-0.0532317162	-0.0455176830	-0.0049841404	
13.2900000000	-0.0484549999	-0.0392925739	-6.97374E-004	
13.2950000000	-0.0360000134	-0.0315666199	-0.0052189827	
13.3000000000	-0.0172245502	-0.0243628025	-0.0156176090	
13.3050000000	 0.0021243095	-0.0189042091	-0.0238823891	
13.3100000000	 0.0184047222	-0.0112974644	-0.0253438950	
13.3150000000	 0.0253534317	-1.88351E-004	-0.0195181370	
13.3200000000	 0.0216758251	 0.0122845173	-0.0047945976	
13.3250000000	 0.0149190426	 0.0249874592	 0.0170767307	
13.3300000000	 0.0084555149	 0.0357162952	 0.0397264957	
13.3350000000	 0.0069808960	 0.0451993942	 0.0529587269	
13.3400000000	 0.0132489204	 0.0540673733	 0.0544905663	
13.3450000000	 0.0275170803	 0.0601661205	 0.0468540192	
13.3500000000	 0.0465774536	 0.0614166260	 0.0344038010	
13.3550000000	 0.0626718998	 0.0614345074	 0.0241589546	
13.3600000000	 0.0683653355	 0.0630843639	 0.0180923939	
13.3650000000	 0.0653111935	 0.0643455982	 0.0199973583	
13.3700000000	 0.0548958778	 0.0627815723	 0.0324141979	
13.3750000000	 0.0379240513	 0.0622415543	 0.0446772575	
13.3800000000	 0.0190520287	 0.0610494614	 0.0534904003	
13.3850000000	 0.0100076199	 0.0534009933	 0.0559628010	
13.3900000000	 0.0097024441	 0.0420594215	 0.0475728512	
13.3950000000	 0.0136291981	 0.0309634209	 0.0277054310	
13.4000000000	 0.0209581852	 0.0202596188	 0.0037145615	
13.4050000000	 0.0244462490	 0.0055122375	-0.0141060352	
13.4100000000	 0.0206553936	-0.0068807602	-0.0243496895	
13.4150000000	 0.0072908401	-0.0154042244	-0.0230765343	
13.4200000000	-0.0123643875	-0.0235128403	-0.0173234940	
13.4250000000	-0.0329208374	-0.0306832790	-0.0093567371	
13.4300000000	-0.0455796719	-0.0359046459	-0.0030541420	
13.4350000000	-0.0511872768	-0.0442719460	-0.0045156479	
13.4400000000	-0.0493204594	-0.0506639481	-0.0164604187	
13.4450000000	-0.0399172306	-0.0551998615	-0.0308716297	
13.4500000000	-0.0300490856	-0.0602376461	-0.0463604927	
13.4550000000	-0.0233423710	-0.0639367104	-0.0560641289	
13.4600000000	-0.0209784508	-0.0628888607	-0.0556170940	
13.4650000000	-0.0256609917	-0.0598311424	-0.0486910343	
13.4700000000	-0.0351297855	-0.0556194782	-0.0354588032	
13.4750000000	-0.0433874130	-0.0476264954	-0.0197327137	
13.4800000000	-0.0465619564	-0.0415217876	-0.0057494640	
13.4850000000	-0.0439906120	-0.0358879566	-9.82285E-004	
13.4900000000	-0.0324559212	-0.0276708603	-0.0039529800	
13.4950000000	-0.0157296658	-0.0202679634	-0.0117635727	
13.5000000000	 0.0029504299	-0.0149106979	-0.0191140175	
13.5050000000	 0.0189030170	-0.0065207481	-0.0207138062	
13.5100000000	 0.0250983238	 0.0043249130	-0.0150489807	
13.5150000000	 0.0236940384	 0.0156438351	-0.0016283989	
13.5200000000	 0.0173544884	 0.0277757645	 0.0191652775	
13.5250000000	 0.0122153759	 0.0387799740	 0.0389659405	
13.5300000000	 0.0110721588	 0.0475275517	 0.0509941578	
13.5350000000	 0.0169742107	 0.0556838512	 0.0534403324	
13.5400000000	 0.0305676460	 0.0609636307	 0.0454533100	
13.5450000000	 0.0459313393	 0.0611901283	 0.0353765488	
13.5500000000	 0.0605487823	 0.0608670712	 0.0255525112	
13.5550000000	 0.0635528564	 0.0620424747	 0.0196158886	
13.5600000000	 0.0595688820	 0.0609004498	 0.0210559368	
13.5650000000	 0.0507318974	 0.0583148003	 0.0309598446	
13.5700000000	 0.0333726406	 0.0568330288	 0.0411021709	
13.5750000000	 0.0177884102	 0.0539290905	 0.0462698936	
13.5800000000	 0.0095820427	 0.0456047058	 0.0487196445	
13.5850000000	 0.0078034401	 0.0347876549	 0.0402593613	
13.5900000000	 0.0095963478	 0.0249731541	 0.0215923786	
13.5950000000	 0.0149977207	 0.0139486790	 0.0030004978	
13.6000000000	 0.0180649757	 1.31130E-004	-0.0132369995	
13.6050000000	 0.0132548809	-0.0101053715	-0.0236558914	
13.6100000000	 0.0032150745	-0.0183236599	-0.0230872631	
13.6150000000	-0.0133001804	-0.0261974335	-0.0193011761	
13.6200000000	-0.0308454037	-0.0320589542	-0.0120103359	
13.6250000000	-0.0421738625	-0.0368440151	-0.0058841705	
13.6300000000	-0.0491380692	-0.0442743301	-0.0076568127	
13.6350000000	-0.0475597382	-0.0494670868	-0.0166130066	
13.6400000000	-0.0391829014	-0.0531125069	-0.0287425518	
13.6450000000	-0.0304901600	-0.0585174561	-0.0430703163	
13.6500000000	-0.0237894058	-0.0612461567	-0.0526118279	
13.6550000000	-0.0207531452	-0.0592744350	-0.0519323349	
13.6600000000	-0.0249898434	-0.0573158264	-0.0457084179	
13.6650000000	-0.0333404541	-0.0524306297	-0.0334465504	
13.6700000000	-0.0394833088	-0.0443279743	-0.0171792507	
13.6750000000	-0.0434601307	-0.0381720066	-0.0065338612	
13.6800000000	-0.0390362740	-0.0318455696	-0.0014507771	
13.6850000000	-0.0273203850	-0.0235378742	-0.0017929077	
13.6900000000	-0.0119316578	-0.0163030624	-0.0098788738	
13.6950000000	 0.0048887730	-0.0097668171	-0.0145804882	
13.7000000000	 0.0195074081	-3.51667E-004	-0.0145578384	
13.7050000000	 0.0252497196	 0.0092589855	-0.0093293190	
13.7100000000	 0.0246083736	 0.0199985504	 0.0037205219	
13.7150000000	 0.0210964680	 0.0322782993	 0.0219345093	
13.7200000000	 0.0166440010	 0.0414907932	 0.0377547741	
13.7250000000	 0.0154960155	 0.0492358208	 0.0487768650	
13.7300000000	 0.0213003159	 0.0565314293	 0.0508213043	
13.7350000000	 0.0306272507	 0.0596702099	 0.0448453426	
13.7400000000	 0.0436973572	 0.0594127178	 0.0351881981	
13.7450000000	 0.0553333759	 0.0590920448	 0.0266170502	
13.7500000000	 0.0579106808	 0.0585007668	 0.0201678276	
13.7550000000	 0.0552845001	 0.0558590889	 0.0203466415	
13.7600000000	 0.0454211235	 0.0538027287	 0.0283455849	
13.7650000000	 0.0303053856	 0.0511860847	 0.0348067284	
13.7700000000	 0.0160050392	 0.0462949276	 0.0417220592	
13.7750000000	 0.0082564354	 0.0390362740	 0.0422823429	
13.7800000000	 0.0044274330	 0.0299429893	 0.0335896015	
13.7850000000	 0.0067007542	 0.0202739239	 0.0184798241	
13.7900000000	 0.0122642517	 0.0086760521	 0.0018990040	
13.7950000000	 0.0131380558	-0.0023972988	-0.0138175488	
13.8000000000	 0.0099003315	-0.0118350983	-0.0225770473	
13.8050000000	 3.87430E-004	-0.0205612183	-0.0231921673	
13.8100000000	-0.0154757500	-0.0276529789	-0.0197494030	
13.8150000000	-0.0297462940	-0.0324344635	-0.0133335590	
13.8200000000	-0.0410079956	-0.0382578373	-0.0081312656	
13.8250000000	-0.0472342968	-0.0451242924	-0.0108706951	
13.8300000000	-0.0450658798	-0.0485682487	-0.0187683105	
13.8350000000	-0.0387084484	-0.0531411171	-0.0286197662	
13.8400000000	-0.0308144093	-0.0582647324	-0.0420176983	
13.8450000000	-0.0244545937	-0.0581645966	-0.0477659702	
13.8500000000	-0.0219476223	-0.0571274757	-0.0485742092	
13.8550000000	-0.0256502628	-0.0551259518	-0.0431597233	
13.8600000000	-0.0306785107	-0.0482416153	-0.0302565098	
13.8650000000	-0.0352168083	-0.0414121151	-0.0165963173	
13.8700000000	-0.0379419327	-0.0343394279	-0.0063037872	
13.8750000000	-0.0329649448	-0.0261414051	-4.45843E-004	
13.8800000000	-0.0226986408	-0.0179076195	-6.17504E-004	
13.8850000000	-0.0082087517	-0.0111675262	-0.0050759315	
13.8900000000	 0.0081741810	-0.0035524368	-0.0087285042	
13.8950000000	 0.0201535225	 0.0055885315	-0.0097239017	
13.9000000000	 0.0264358521	 0.0144171715	-0.0046110153	
13.9050000000	 0.0272238255	 0.0243401527	 0.0073325634	
13.9100000000	 0.0231885910	 0.0342714787	 0.0235235691	
13.9150000000	 0.0189375877	 0.0428581238	 0.0366866589	
13.9200000000	 0.0177776814	 0.0498712063	 0.0470983982	
13.9250000000	 0.0221729279	 0.0550365448	 0.0485897064	
13.9300000000	 0.0306737423	 0.0570845604	 0.0428342819	
13.9350000000	 0.0419473648	 0.0569355488	 0.0346672535	
13.9400000000	 0.0507581234	 0.0561618805	 0.0252580643	
13.9450000000	 0.0535845757	 0.0545036793	 0.0197243690	
13.9500000000	 0.0503528118	 0.0518345833	 0.0205230713	
13.9550000000	 0.0406324863	 0.0493466854	 0.0259780884	
13.9600000000	 0.0271332264	 0.0458502769	 0.0322353840	
13.9650000000	 0.0150907040	 0.0412178040	 0.0374245644	
13.9700000000	 0.0071680546	 0.0342714787	 0.0365555286	
13.9750000000	 0.0039052963	 0.0253117085	 0.0287008286	
13.9800000000	 0.0056481361	 0.0155758858	 0.0156652927	
13.9850000000	 0.0080955029	 0.0053417683	 1.53780E-004	
13.9900000000	 0.0090157986	-0.0053858757	-0.0136339664	
13.9950000000	 0.0053942204	-0.0151300430	-0.0212943554	
14.0000000000	-0.0037324429	-0.0230050087	-0.0234699249	
14.0050000000	-0.0163483620	-0.0296068192	-0.0208199024	
14.0100000000	-0.0294947624	-0.0348794460	-0.0150346756	
14.0150000000	-0.0401723385	-0.0403296947	-0.0125038624	
14.0200000000	-0.0452840328	-0.0449097157	-0.0133311749	
14.0250000000	-0.0441110134	-0.0496447086	-0.0186777115	
14.0300000000	-0.0384616852	-0.0533783436	-0.0292682648	
14.0350000000	-0.0313472748	-0.0550353527	-0.0389564037	
14.0400000000	-0.0242185593	-0.0560557842	-0.0448882580	
14.0450000000	-0.0218427181	-0.0546419621	-0.0453114510	
14.0500000000	-0.0232446194	-0.0506114960	-0.0391709805	
14.0550000000	-0.0278818607	-0.0438487530	-0.0274598598	
14.0600000000	-0.0314640999	-0.0367569923	-0.0151145458	
14.0650000000	-0.0326240063	-0.0289475918	-0.0041413307	
14.0700000000	-0.0272417068	-0.0212669373	 0.0013411045	
14.0750000000	-0.0180947781	-0.0134348869	 0.0011289120	
14.0800000000	-0.0039684772	-0.0057291985	-0.0027799606	
14.0850000000	 0.0101613998	 0.0016021729	-0.0048899651	
14.0900000000	 0.0213670731	 0.0090873241	-0.0053870678	
14.0950000000	 0.0271463394	 0.0177311897	 2.59876E-004	
14.1000000000	 0.0270426273	 0.0274407864	 0.0103962421	
14.1050000000	 0.0239932537	 0.0357723236	 0.0231337547	
14.1100000000	 0.0208544731	 0.0428092480	 0.0366401672	
14.1150000000	 0.0200951099	 0.0491893291	 0.0440859795	
14.1200000000	 0.0231409073	 0.0529706478	 0.0454592705	
14.1250000000	 0.0304830074	 0.0551509857	 0.0406455994	
14.1300000000	 0.0393807888	 0.0547266006	 0.0333392620	
14.1350000000	 0.0469696522	 0.0531792641	 0.0251126289	
14.1400000000	 0.0492870808	 0.0508093834	 0.0208032131	
14.1450000000	 0.0462377071	 0.0484776497	 0.0196838379	
14.1500000000	 0.0366485119	 0.0457322598	 0.0233614445	
14.1550000000	 0.0254225731	 0.0412118435	 0.0292229652	
14.1600000000	 0.0144171715	 0.0362551212	 0.0334477425	
14.1650000000	 0.0057780743	 0.0294804573	 0.0317704678	
14.1700000000	 0.0022947788	 0.0212442875	 0.0243532658	
14.1750000000	 0.0029063225	 0.0112116337	 0.0129640102	
14.1800000000	 0.0051081181	 6.60419E-004	-0.0020754337	
14.1850000000	 0.0048601627	-0.0090944767	-0.0136911869	
14.1900000000	 0.0017094612	-0.0175988674	-0.0222885609	
14.1950000000	-0.0071442127	-0.0257706642	-0.0236523151	
14.2000000000	-0.0182640553	-0.0322532654	-0.0213193893	
14.2050000000	-0.0301992893	-0.0371229649	-0.0168120861	
14.2100000000	-0.0398898125	-0.0418782234	-0.0142765045	
14.2150000000	-0.0435054302	-0.0456249714	-0.0150132179	
14.2200000000	-0.0424706936	-0.0489711761	-0.0203180313	
14.2250000000	-0.0370883942	-0.0520098209	-0.0285434723	
14.2300000000	-0.0296449661	-0.0533175468	-0.0360846519	
14.2350000000	-0.0237965584	-0.0525283813	-0.0415325165	
14.2400000000	-0.0211191177	-0.0504088402	-0.0409364700	
14.2450000000	-0.0215184689	-0.0456023216	-0.0345671177	
14.2500000000	-0.0246167183	-0.0394606590	-0.0239372253	
14.2550000000	-0.0271189213	-0.0320661068	-0.0131523609	
14.2600000000	-0.0275039673	-0.0242996216	-0.0027930737	
14.2650000000	-0.0222539902	-0.0165045261	 0.0020551682	
14.2700000000	-0.0137948990	-0.0090432167	 0.0028860569	
14.2750000000	-0.0011253357	-0.0021731853	 8.20160E-004	
14.2800000000	 0.0114893913	 0.0050926208	-0.0021672249	
14.2850000000	 0.0211083889	 0.0126695633	-0.0015079975	
14.2900000000	 0.0270259380	 0.0203883648	 0.0030827522	
14.2950000000	 0.0275504589	 0.0283336639	 0.0127172470	
14.3000000000	 0.0250685215	 0.0365471840	 0.0238275528	
14.3050000000	 0.0216042995	 0.0432884693	 0.0348842144	
14.3100000000	 0.0213503838	 0.0485110283	 0.0420713425	
14.3150000000	 0.0240135193	 0.0515675545	 0.0439262390	
14.3200000000	 0.0303947926	 0.0532448292	 0.0393450260	
14.3250000000	 0.0376641750	 0.0528502464	 0.0320053101	
14.3300000000	 0.0440084934	 0.0505900383	 0.0248014927	
14.3350000000	 0.0460898876	 0.0480091572	 0.0203979015	
14.3400000000	 0.0421392918	 0.0451683998	 0.0193941593	
14.3450000000	 0.0336575508	 0.0415563583	 0.0218164921	
14.3500000000	 0.0224328041	 0.0371468067	 0.0264060497	
14.3550000000	 0.0121557713	 0.0313329697	 0.0288581848	
14.3600000000	 0.0040745735	 0.0238633156	 0.0273442268	
14.3650000000	 7.84397E-004	 0.0160062313	 0.0202572346	
14.3700000000	 2.40803E-004	 0.0063884258	 0.0087189674	
14.3750000000	 0.0013720989	-0.0032603741	-0.0041747093	
14.3800000000	 0.0014591217	-0.0132572651	-0.0149405003	
14.3850000000	-0.0025641918	-0.0212824345	-0.0220024586	
14.3900000000	-0.0101983547	-0.0280952454	-0.0243663788	
14.3950000000	-0.0198793411	-0.0336813927	-0.0220668316	
14.4000000000	-0.0301098824	-0.0385141373	-0.0182104111	
14.4050000000	-0.0380599499	-0.0421261787	-0.0157904625	
14.4100000000	-0.0414073467	-0.0448477268	-0.0164961815	
14.4150000000	-0.0400900841	-0.0476217270	-0.0203716755	
14.4200000000	-0.0352275372	-0.0493645668	-0.0271689892	
14.4250000000	-0.0286531448	-0.0500249863	-0.0336682796	
14.4300000000	-0.0225782394	-0.0492048264	-0.0377428532	
14.4350000000	-0.0196373463	-0.0461709499	-0.0371623039	
14.4400000000	-0.0195574760	-0.0410413742	-0.0312983990	
14.4450000000	-0.0214779377	-0.0352442265	-0.0215017796	
